source,conditionName,url,alternativeName,overviewFile,treatmentFile,recoveryFile,,
NHS,Brain death,https://www.nhs.uk/conditions/brain-death/,Brain death,Brain death_overview.html,,,,
NHS,"Brain haemorrhage, see Subarachnoid haemorrhage",https://www.nhs.uk/conditions/subarachnoid-haemorrhage/,Subarachnoid haemorrhage,"Brain haemorrhage, see Subarachnoid haemorrhage_overview.html","Brain haemorrhage, see Subarachnoid haemorrhage_treatment.html",https://www.nhs.uk/conditions/subarachnoid-haemorrhage/treatment/,"Brain haemorrhage, see Subarachnoid haemorrhage_recovery.html",https://www.nhs.uk/conditions/subarachnoid-haemorrhage/recovery/
NHS,"Brain tumour (benign), see Benign brain tumour (non-cancerous)",https://www.nhs.uk/conditions/benign-brain-tumour/,Benign brain tumour (non-cancerous),"Brain tumour (benign), see Benign brain tumour (non-cancerous)_overview.html","Brain tumour (benign), see Benign brain tumour (non-cancerous)_treatment.html",https://www.nhs.uk/conditions/benign-brain-tumour/treatment/,"Brain tumour (benign), see Benign brain tumour (non-cancerous)_recovery.html",https://www.nhs.uk/conditions/benign-brain-tumour/recovery/
NHS,"Brain tumour (malignant), see Malignant brain tumour (brain cancer)",https://www.nhs.uk/conditions/malignant-brain-tumour/,Malignant brain tumour (brain cancer),"Brain tumour (malignant), see Malignant brain tumour (brain cancer)_overview.html",,,,
NHS,Brain tumours,https://www.nhs.uk/conditions/brain-tumours/,Brain tumours,Brain tumours_overview.html,,,,
NHS,Breast abscess,https://www.nhs.uk/conditions/breast-abscess/,Breast abscess,Breast abscess_overview.html,,,,
NHS,Breast cancer in men,https://www.nhs.uk/conditions/breast-cancer-in-men/,Breast cancer in men,Breast cancer in men_overview.html,Breast cancer in men_treatment.html,https://www.nhs.uk/conditions/breast-cancer-in-men/treatment/,,
NHS,Breast cancer in women,https://www.nhs.uk/conditions/breast-cancer/,Breast cancer in women,Breast cancer in women_overview.html,Breast cancer in women_treatment.html,https://www.nhs.uk/conditions/breast-cancer/treatment/,,
NHS,Breast lumps,https://www.nhs.uk/conditions/breast-lump/,Breast lumps,Breast lumps_overview.html,,,,
NHS,Breast pain,https://www.nhs.uk/conditions/breast-pain/,Breast pain,Breast pain_overview.html,,,,
NHS,Breast reduction on the NHS,https://www.nhs.uk/conditions/breast-reduction-on-the-nhs/,Breast reduction on the NHS,Breast reduction on the NHS_overview.html,,,,
NHS,Breast screening (mammogram),https://www.nhs.uk/conditions/breast-screening-mammogram/,Additional links to review,Breast screening (mammogram)_overview.html,,,,
NHS,Breath-holding in babies and children,https://www.nhs.uk/conditions/breath-holding-in-babies-and-children/,Breath-holding in babies and children,Breath-holding in babies and children_overview.html,,,,
NHS,Broken ankle,https://www.nhs.uk/conditions/broken-ankle/,Broken ankle,Broken ankle_overview.html,,,,
NHS,Broken arm or wrist,https://www.nhs.uk/conditions/broken-arm-or-wrist/,Broken arm or wrist,Broken arm or wrist_overview.html,,,,
NHS,Broken collarbone,https://www.nhs.uk/conditions/broken-collarbone/,Broken collarbone,Broken collarbone_overview.html,,,,
NHS,Broken finger or thumb,https://www.nhs.uk/conditions/broken-finger/,Broken finger or thumb,Broken finger or thumb_overview.html,,,,
NHS,Broken leg,https://www.nhs.uk/conditions/broken-leg/,Broken leg,Broken leg_overview.html,,,,
NHS,Broken nose,https://www.nhs.uk/conditions/broken-nose/,Broken nose,Broken nose_overview.html,,,,
NHS,Broken or bruised ribs,https://www.nhs.uk/conditions/broken-or-bruised-ribs/,Broken or bruised ribs,Broken or bruised ribs_overview.html,,,,
NHS,Broken toe,https://www.nhs.uk/conditions/broken-toe/,Broken toe,Broken toe_overview.html,,,,
NHS,Bronchiectasis,https://www.nhs.uk/conditions/bronchiectasis/,Bronchiectasis,Bronchiectasis_overview.html,Bronchiectasis_treatment.html,https://www.nhs.uk/conditions/bronchiectasis/treatment/,,
NHS,Bronchiolitis,https://www.nhs.uk/conditions/bronchiolitis/,Bronchiolitis,Bronchiolitis_overview.html,Bronchiolitis_treatment.html,https://www.nhs.uk/conditions/bronchiolitis/treatment/,,
NHS,Bronchitis,https://www.nhs.uk/conditions/bronchitis/,Bronchitis,Bronchitis_overview.html,,,,
NHS,Bronchodilators,https://www.nhs.uk/conditions/bronchodilators/,Bronchodilators,Bronchodilators_overview.html,,,,
NHS,Brucellosis,https://www.nhs.uk/conditions/brucellosis/,Brucellosis,Brucellosis_overview.html,,,,
NHS,Brugada syndrome,https://www.nhs.uk/conditions/brugada-syndrome/,Brugada syndrome,Brugada syndrome_overview.html,,,,
NHS,"Bruxism, see Teeth grinding (bruxism)",https://www.nhs.uk/conditions/teeth-grinding/,Teeth grinding (bruxism),"Bruxism, see Teeth grinding (bruxism)_overview.html","Bruxism, see Teeth grinding (bruxism)_treatment.html",https://www.nhs.uk/conditions/teeth-grinding/treatment/,,
NHS,Bulimia,https://www.nhs.uk/conditions/bulimia/,Overview - Bulimia,Bulimia_overview.html,,,,
NHS,Bullous pemphigoid,https://www.nhs.uk/conditions/bullous-pemphigoid/,Bullous pemphigoid,Bullous pemphigoid_overview.html,,,,
NHS,Bunions,https://www.nhs.uk/conditions/bunions/,Bunions,Bunions_overview.html,,,,
NHS,Burns and scalds,https://www.nhs.uk/conditions/burns-and-scalds/,Burns and scalds,Burns and scalds_overview.html,Burns and scalds_treatment.html,https://www.nhs.uk/conditions/burns-and-scalds/treatment/,Burns and scalds_recovery.html,https://www.nhs.uk/conditions/burns-and-scalds/recovery/
NHS,Bursitis,https://www.nhs.uk/conditions/bursitis/,Bursitis,Bursitis_overview.html,,,,
NHS,"Buttock pain, see Sciatica",https://www.nhs.uk/conditions/sciatica/,Sciatica,"Buttock pain, see Sciatica_overview.html",,,,
NHS,"CABG, see Coronary artery bypass graft",https://www.nhs.uk/conditions/coronary-artery-bypass-graft-cabg/,Coronary artery bypass graft,"CABG, see Coronary artery bypass graft_overview.html",,"CABG, see Coronary artery bypass graft_recovery.html",https://www.nhs.uk/conditions/coronary-artery-bypass-graft-cabg/recovery/,
NHS,Caesarean section,https://www.nhs.uk/conditions/caesarean-section/,Caesarean section,Caesarean section_overview.html,,Caesarean section_recovery.html,https://www.nhs.uk/conditions/caesarean-section/recovery/,
NHS,Cancer,https://www.nhs.uk/conditions/cancer/,Cancer,Cancer_overview.html,,,,
NHS,"Cannabis oil (medical cannabis), see Medical cannabis (and cannabis oils)",https://www.nhs.uk/conditions/medical-cannabis/,Medical cannabis (and cannabis oils),"Cannabis oil (medical cannabis), see Medical cannabis (and cannabis oils)_overview.html",,,,
NHS,Carbon monoxide poisoning,https://www.nhs.uk/conditions/carbon-monoxide-poisoning/,Carbon monoxide poisoning,Carbon monoxide poisoning_overview.html,,,,
NHS,Carcinoembryonic antigen (CEA) test,https://www.nhs.uk/conditions/cea-test/,Carcinoembryonic antigen (CEA) test,Carcinoembryonic antigen (CEA) test_overview.html,,,,
NHS,Cardiac catheterisation and coronary angiography,https://www.nhs.uk/conditions/coronary-angiography/,Cardiac catheterisation and coronary angiography,Cardiac catheterisation and coronary angiography_overview.html,,Cardiac catheterisation and coronary angiography_recovery.html,https://www.nhs.uk/conditions/coronary-angiography/recovery/,
NHS,Cardiomyopathy,https://www.nhs.uk/conditions/cardiomyopathy/,Cardiomyopathy,Cardiomyopathy_overview.html,,,,
NHS,Cardiovascular disease,https://www.nhs.uk/conditions/cardiovascular-disease/,Cardiovascular disease,Cardiovascular disease_overview.html,,,,
NHS,Carotid endarterectomy,https://www.nhs.uk/conditions/carotid-endarterectomy/,Carotid endarterectomy,Carotid endarterectomy_overview.html,,Carotid endarterectomy_recovery.html,https://www.nhs.uk/conditions/carotid-endarterectomy/recovery/,
NHS,Carpal tunnel syndrome,https://www.nhs.uk/conditions/carpal-tunnel-syndrome/,Carpal tunnel syndrome,Carpal tunnel syndrome_overview.html,,,,
NHS,Cartilage damage,https://www.nhs.uk/conditions/cartilage-damage/,Cartilage damage,Cartilage damage_overview.html,Cartilage damage_treatment.html,https://www.nhs.uk/conditions/cartilage-damage/treatment/,,
NHS,Cataract surgery,https://www.nhs.uk/conditions/cataract-surgery/,Cataract surgery,Cataract surgery_overview.html,,Cataract surgery_recovery.html,https://www.nhs.uk/conditions/cataract-surgery/recovery/,
NHS,"Cataracts (age-related), see Age-related cataracts",https://www.nhs.uk/conditions/cataracts/,Age-related cataracts,"Cataracts (age-related), see Age-related cataracts_overview.html",,,,
NHS,"Cataracts (children), see Childhood cataracts",https://www.nhs.uk/conditions/childhood-cataracts/,Childhood cataracts,"Cataracts (children), see Childhood cataracts_overview.html","Cataracts (children), see Childhood cataracts_treatment.html",https://www.nhs.uk/conditions/childhood-cataracts/treatment/,,
NHS,Catarrh,https://www.nhs.uk/conditions/catarrh/,Catarrh,Catarrh_overview.html,,,,
NHS,Cavernoma,https://www.nhs.uk/conditions/cavernoma/,Cavernoma,Cavernoma_overview.html,,,,
NHS,Cavernous sinus thrombosis,https://www.nhs.uk/conditions/cavernous-sinus-thrombosis/,Cavernous sinus thrombosis,Cavernous sinus thrombosis_overview.html,,,,
NHS,Cellulitis,https://www.nhs.uk/conditions/cellulitis/,Cellulitis,Cellulitis_overview.html,,,,
NHS,Cerebral palsy,https://www.nhs.uk/conditions/cerebral-palsy/,Cerebral palsy,Cerebral palsy_overview.html,Cerebral palsy_treatment.html,https://www.nhs.uk/conditions/cerebral-palsy/treatment/,,
NHS,Cervical cancer,https://www.nhs.uk/conditions/cervical-cancer/,Cervical cancer,Cervical cancer_overview.html,Cervical cancer_treatment.html,https://www.nhs.uk/conditions/cervical-cancer/treatment/,,
NHS,Cervical rib,https://www.nhs.uk/conditions/cervical-rib/,Cervical rib,Cervical rib_overview.html,,,,
NHS,Cervical screening,https://www.nhs.uk/conditions/cervical-screening/,Cervical screening,Cervical screening_overview.html,,,,
NHS,Cervical spondylosis,https://www.nhs.uk/conditions/cervical-spondylosis/,Cervical spondylosis,Cervical spondylosis_overview.html,,,,
NHS,Charcot-Marie-Tooth disease,https://www.nhs.uk/conditions/charcot-marie-tooth-disease/,Charcot-Marie-Tooth disease,Charcot-Marie-Tooth disease_overview.html,Charcot-Marie-Tooth disease_treatment.html,https://www.nhs.uk/conditions/charcot-marie-tooth-disease/treatment/,,
NHS,Charles Bonnet syndrome,https://www.nhs.uk/conditions/charles-bonnet-syndrome/,Charles Bonnet syndrome,Charles Bonnet syndrome_overview.html,,,,
NHS,Chemotherapy,https://www.nhs.uk/conditions/chemotherapy/,Chemotherapy,Chemotherapy_overview.html,,,,
NHS,Chest infection,https://www.nhs.uk/conditions/chest-infection/,Chest infection,Chest infection_overview.html,,,,
NHS,Chest pain,https://www.nhs.uk/conditions/chest-pain/,Chest pain,Chest pain_overview.html,,,,
NHS,Chiari malformation,https://www.nhs.uk/conditions/chiari-malformation/,Chiari malformation,Chiari malformation_overview.html,,,,
NHS,Chickenpox,https://www.nhs.uk/conditions/chickenpox/,Chickenpox,Chickenpox_overview.html,,,,
NHS,Chilblains,https://www.nhs.uk/conditions/chilblains/,Chilblains,Chilblains_overview.html,,,,
NHS,"Chipped, broken or cracked tooth",https://www.nhs.uk/conditions/chipped-broken-or-cracked-tooth/,"Chipped, broken or cracked tooth","Chipped, broken or cracked tooth_overview.html",,,,
NHS,Chiropractic,https://www.nhs.uk/conditions/chiropractic/,Chiropractic,Chiropractic_overview.html,,,,
NHS,Chlamydia,https://www.nhs.uk/conditions/chlamydia/,Chlamydia,Chlamydia_overview.html,Chlamydia_treatment.html,https://www.nhs.uk/conditions/chlamydia/treatment/,,
NHS,"Cholangiocarcinoma, see Bile duct cancer (cholangiocarcinoma)",https://www.nhs.uk/conditions/bile-duct-cancer/,Bile duct cancer (cholangiocarcinoma),"Cholangiocarcinoma, see Bile duct cancer (cholangiocarcinoma)_overview.html","Cholangiocarcinoma, see Bile duct cancer (cholangiocarcinoma)_treatment.html",https://www.nhs.uk/conditions/bile-duct-cancer/treatment/,,
NHS,"Cholecystitis (acute), see Acute cholecystitis",https://www.nhs.uk/conditions/acute-cholecystitis/,Acute cholecystitis,"Cholecystitis (acute), see Acute cholecystitis_overview.html",,,,
NHS,Cholera,https://www.nhs.uk/conditions/cholera/,Cholera,Cholera_overview.html,,,,
NHS,Cholesteatoma,https://www.nhs.uk/conditions/cholesteatoma/,Cholesteatoma,Cholesteatoma_overview.html,,,,
NHS,"Cholesterol (high), see High cholesterol",https://www.nhs.uk/conditions/high-cholesterol/,High cholesterol,"Cholesterol (high), see High cholesterol_overview.html",,,,
NHS,Chorionic villus sampling,https://www.nhs.uk/conditions/chorionic-villus-sampling-cvs/,Chorionic villus sampling,Chorionic villus sampling_overview.html,,,,
NHS,"Chronic fatigue syndrome (ME/CFS), see Myalgic encephalomyelitis or chronic fatigue syndrome (ME/CFS)",https://www.nhs.uk/conditions/chronic-fatigue-syndrome-cfs/,Myalgic encephalomyelitis or chronic fatigue syndrome (MECFS),"Chronic fatigue syndrome (MECFS), see Myalgic encephalomyelitis or chronic fatigue syndrome (MECFS)_overview.html","Chronic fatigue syndrome (MECFS), see Myalgic encephalomyelitis or chronic fatigue syndrome (MECFS)_treatment.html",https://www.nhs.uk/conditions/chronic-fatigue-syndrome-cfs/treatment/,,
NHS,Chronic kidney disease,https://www.nhs.uk/conditions/kidney-disease/,Chronic kidney disease,Chronic kidney disease_overview.html,Chronic kidney disease_treatment.html,https://www.nhs.uk/conditions/kidney-disease/treatment/,,
NHS,Chronic lymphocytic leukaemia,https://www.nhs.uk/conditions/chronic-lymphocytic-leukaemia/,Chronic lymphocytic leukaemia,Chronic lymphocytic leukaemia_overview.html,Chronic lymphocytic leukaemia_treatment.html,https://www.nhs.uk/conditions/chronic-lymphocytic-leukaemia/treatment/,,
NHS,Chronic myeloid leukaemia,https://www.nhs.uk/conditions/chronic-myeloid-leukaemia/,Chronic myeloid leukaemia,Chronic myeloid leukaemia_overview.html,Chronic myeloid leukaemia_treatment.html,https://www.nhs.uk/conditions/chronic-myeloid-leukaemia/treatment/,,
NHS,Chronic obstructive pulmonary disease (COPD),https://www.nhs.uk/conditions/chronic-obstructive-pulmonary-disease-copd/,Chronic obstructive pulmonary disease (COPD),Chronic obstructive pulmonary disease (COPD)_overview.html,Chronic obstructive pulmonary disease (COPD)_treatment.html,https://www.nhs.uk/conditions/chronic-obstructive-pulmonary-disease-copd/treatment/,,
NHS,Chronic pancreatitis,https://www.nhs.uk/conditions/chronic-pancreatitis/,Chronic pancreatitis,Chronic pancreatitis_overview.html,Chronic pancreatitis_treatment.html,https://www.nhs.uk/conditions/chronic-pancreatitis/treatment/,,
NHS,Chronic traumatic encephalopathy,https://www.nhs.uk/conditions/chronic-traumatic-encephalopathy/,Chronic traumatic encephalopathy,Chronic traumatic encephalopathy_overview.html,,,,
NHS,Circumcision in boys,https://www.nhs.uk/conditions/circumcision-in-boys/,Circumcision in boys,Circumcision in boys_overview.html,,,,
NHS,Circumcision in men,https://www.nhs.uk/conditions/circumcision-in-men/,Circumcision in men,Circumcision in men_overview.html,,,,
NHS,Cirrhosis,https://www.nhs.uk/conditions/cirrhosis/,Cirrhosis,Cirrhosis_overview.html,Cirrhosis_treatment.html,https://www.nhs.uk/conditions/cirrhosis/treatment/,,
NHS,"CJD, see Creutzfeldt-Jakob disease",https://www.nhs.uk/conditions/creutzfeldt-jakob-disease-cjd/,Creutzfeldt-Jakob disease,"CJD, see Creutzfeldt-Jakob disease_overview.html","CJD, see Creutzfeldt-Jakob disease_treatment.html",https://www.nhs.uk/conditions/creutzfeldt-jakob-disease-cjd/treatment/,,
NHS,Claustrophobia,https://www.nhs.uk/conditions/claustrophobia/,Claustrophobia,Claustrophobia_overview.html,,,,
NHS,Cleft lip and palate,https://www.nhs.uk/conditions/cleft-lip-and-palate/,Cleft lip and palate,Cleft lip and palate_overview.html,Cleft lip and palate_treatment.html,https://www.nhs.uk/conditions/cleft-lip-and-palate/treatment/,,
NHS,Clinical depression,https://www.nhs.uk/conditions/clinical-depression/,Overview - Clinical depression,Clinical depression_overview.html,,,,
NHS,Clinical trials,https://www.nhs.uk/conditions/clinical-trials/,Clinical trials,Clinical trials_overview.html,,,,
NHS,Clostridium difficile,https://www.nhs.uk/conditions/c-difficile/,Clostridium difficile,Clostridium difficile_overview.html,,,,
NHS,Club foot,https://www.nhs.uk/conditions/club-foot/,Club foot,Club foot_overview.html,,,,
NHS,Cluster headaches,https://www.nhs.uk/conditions/cluster-headaches/,Cluster headaches,Cluster headaches_overview.html,,,,
NHS,Coccydynia (tailbone pain),https://www.nhs.uk/conditions/tailbone-pain-coccydynia/,Coccydynia (tailbone pain),Coccydynia (tailbone pain)_overview.html,Coccydynia (tailbone pain)_treatment.html,https://www.nhs.uk/conditions/tailbone-pain-coccydynia/treatment/,,
NHS,Coeliac disease,https://www.nhs.uk/conditions/coeliac-disease/,Coeliac disease,Coeliac disease_overview.html,Coeliac disease_treatment.html,https://www.nhs.uk/conditions/coeliac-disease/treatment/,,
NHS,Cognitive behavioural therapy (CBT),https://www.nhs.uk/conditions/cognitive-behavioural-therapy-cbt/,Overview - Cognitive behavioural therapy (CBT),Cognitive behavioural therapy (CBT)_overview.html,,,,
NHS,Cold sores,https://www.nhs.uk/conditions/cold-sores/,Cold sores,Cold sores_overview.html,,,,
NHS,Colic,https://www.nhs.uk/conditions/colic/,Colic,Colic_overview.html,,,,
NHS,"Colon cancer, see Bowel cancer",https://www.nhs.uk/conditions/bowel-cancer/,Bowel cancer,"Colon cancer, see Bowel cancer_overview.html","Colon cancer, see Bowel cancer_treatment.html",https://www.nhs.uk/conditions/bowel-cancer/treatment/,,
