fileName,source,conditionName,type,url,alternativeName,altNames
MAYO_Anhidrosis_treatment.json,MAYO,Anhidrosis,treatment.json,https://www.mayoclinic.org/diseases-conditions/anhidrosis/symptoms-causes/syc-20369400,,
MAYO_Ankylosing spondylitis_treatment.json,MAYO,Ankylosing spondylitis,treatment.json,https://www.mayoclinic.org/diseases-conditions/ankylosing-spondylitis/symptoms-causes/syc-20354808,,
NHS_Ankylosing spondylitis_overview.json,NHS,Ankylosing spondylitis,overview.json,https://www.nhs.uk/conditions/ankylosing-spondylitis/,,
NHS_Ankylosing spondylitis_treatment.json,NHS,Ankylosing spondylitis,treatment.json,https://www.nhs.uk/conditions/ankylosing-spondylitis/,,
MAYO_Ankylosing spondylitis_overview.json,MAYO,Ankylosing spondylitis,overview.json,https://www.mayoclinic.org/diseases-conditions/ankylosing-spondylitis/symptoms-causes/syc-20354808,,
NHS_Anorexia nervosa_overview.json,NHS,Anorexia nervosa,overview.json,https://www.nhs.uk/conditions/anorexia/,,
NHS_Anorexia nervosa_treatment.json,NHS,Anorexia nervosa,treatment.json,https://www.nhs.uk/conditions/anorexia/,,
MAYO_Anorexia nervosa_treatment.json,MAYO,Anorexia nervosa,treatment.json,https://www.mayoclinic.org/diseases-conditions/anorexia-nervosa/symptoms-causes/syc-20353591,Anorexia,
MAYO_Anorexia nervosa_overview.json,MAYO,Anorexia nervosa,overview.json,https://www.mayoclinic.org/diseases-conditions/anorexia-nervosa/symptoms-causes/syc-20353591,Anorexia,
MAYO_Anorgasmia in women_treatment.json,MAYO,Anorgasmia in women,treatment.json,https://www.mayoclinic.org/diseases-conditions/anorgasmia/symptoms-causes/syc-20369422,,
MAYO_Anorgasmia in women_overview.json,MAYO,Anorgasmia in women,overview.json,https://www.mayoclinic.org/diseases-conditions/anorgasmia/symptoms-causes/syc-20369422,,
NHS_Anosmia_overview.json,NHS,Anosmia,overview.json,https://www.nhs.uk/conditions/anosmia/,,
NHS_Antacids_overview.json,NHS,Antacids,overview.json,https://www.nhs.uk/conditions/antacids/,,
MAYO_Anterior prolapse (cystocele)_treatment.json,MAYO,Anterior prolapse (cystocele),treatment.json,https://www.mayoclinic.org/diseases-conditions/cystocele/symptoms-causes/syc-20369452,,
MAYO_Anterior prolapse (cystocele)_overview.json,MAYO,Anterior prolapse (cystocele),overview.json,https://www.mayoclinic.org/diseases-conditions/cystocele/symptoms-causes/syc-20369452,,
MAYO_Anthrax_treatment.json,MAYO,Anthrax,treatment.json,https://www.mayoclinic.org/diseases-conditions/anthrax/symptoms-causes/syc-20356203,,
MAYO_Anthrax_overview.json,MAYO,Anthrax,overview.json,https://www.mayoclinic.org/diseases-conditions/anthrax/symptoms-causes/syc-20356203,,
MAYO_Antibiotic-associated diarrhea_overview.json,MAYO,Antibiotic-associated diarrhea,overview.json,https://www.mayoclinic.org/diseases-conditions/antibiotic-associated-diarrhea/symptoms-causes/syc-20352231,,
MAYO_Antibiotic-associated diarrhea_treatment.json,MAYO,Antibiotic-associated diarrhea,treatment.json,https://www.mayoclinic.org/diseases-conditions/antibiotic-associated-diarrhea/symptoms-causes/syc-20352231,,
NHS_Antibiotics_overview.json,NHS,Antibiotics,overview.json,https://www.nhs.uk/conditions/antibiotics/,,
NHS_Anticoagulant medicines_overview.json,NHS,Anticoagulant medicines,overview.json,https://www.nhs.uk/conditions/anticoagulants/,,
NHS_Antidepressants_overview.json,NHS,Antidepressants,overview.json,https://www.nhs.uk/conditions/antidepressants/,,
NHS_Antifungal medicines_overview.json,NHS,Antifungal medicines,overview.json,https://www.nhs.uk/conditions/antifungal-medicines/,,
NHS_Antihistamines_overview.json,NHS,Antihistamines,overview.json,https://www.nhs.uk/conditions/antihistamines/,,
MAYO_Antiphospholipid syndrome_treatment.json,MAYO,Antiphospholipid syndrome,treatment.json,https://www.mayoclinic.org/diseases-conditions/antiphospholipid-syndrome/symptoms-causes/syc-20355831,,
MAYO_Antiphospholipid syndrome_overview.json,MAYO,Antiphospholipid syndrome,overview.json,https://www.mayoclinic.org/diseases-conditions/antiphospholipid-syndrome/symptoms-causes/syc-20355831,,
NHS_Antiphospholipid syndrome (APS)_overview.json,NHS,Antiphospholipid syndrome (APS),overview.json,https://www.nhs.uk/conditions/antiphospholipid-syndrome/,,Hughes syndrome
NHS_Antiphospholipid syndrome (APS)_treatment.json,NHS,Antiphospholipid syndrome (APS),treatment.json,https://www.nhs.uk/conditions/antiphospholipid-syndrome/,,Hughes syndrome
MAYO_Antisocial personality disorder_treatment.json,MAYO,Antisocial personality disorder,treatment.json,https://www.mayoclinic.org/diseases-conditions/antisocial-personality-disorder/symptoms-causes/syc-20353928,,
MAYO_Antisocial personality disorder_overview.json,MAYO,Antisocial personality disorder,overview.json,https://www.mayoclinic.org/diseases-conditions/antisocial-personality-disorder/symptoms-causes/syc-20353928,,
NHS_Antisocial personality disorder_overview.json,NHS,Antisocial personality disorder,overview.json,https://www.nhs.uk/conditions/antisocial-personality-disorder/,,
MAYO_Anxiety disorders_treatment.json,MAYO,Anxiety disorders,treatment.json,https://www.mayoclinic.org/diseases-conditions/anxiety/symptoms-causes/syc-20350961,,
MAYO_Anxiety disorders_overview.json,MAYO,Anxiety disorders,overview.json,https://www.mayoclinic.org/diseases-conditions/anxiety/symptoms-causes/syc-20350961,,
NHS_Anxiety disorders in children_overview.json,NHS,Anxiety disorders in children,overview.json,https://www.nhs.uk/conditions/anxiety-disorders-in-children/,,
MAYO_Aortic aneurysm_overview.json,MAYO,Aortic aneurysm,overview.json,https://www.mayoclinic.org/diseases-conditions/aortic-aneurysm/symptoms-causes/syc-20369472,"Aneurysm, aortic",
MAYO_Aortic dissection_treatment.json,MAYO,Aortic dissection,treatment.json,https://www.mayoclinic.org/diseases-conditions/aortic-dissection/symptoms-causes/syc-20369496,,
MAYO_Aortic dissection_overview.json,MAYO,Aortic dissection,overview.json,https://www.mayoclinic.org/diseases-conditions/aortic-dissection/symptoms-causes/syc-20369496,,
MAYO_Aortic valve disease_overview.json,MAYO,Aortic valve disease,overview.json,https://www.mayoclinic.org/diseases-conditions/aortic-valve-disease/symptoms-causes/syc-20355117,,
MAYO_Aortic valve disease_treatment.json,MAYO,Aortic valve disease,treatment.json,https://www.mayoclinic.org/diseases-conditions/aortic-valve-disease/symptoms-causes/syc-20355117,,
MAYO_Aortic valve regurgitation_overview.json,MAYO,Aortic valve regurgitation,overview.json,https://www.mayoclinic.org/diseases-conditions/aortic-valve-regurgitation/symptoms-causes/syc-20353129,,
MAYO_Aortic valve regurgitation_treatment.json,MAYO,Aortic valve regurgitation,treatment.json,https://www.mayoclinic.org/diseases-conditions/aortic-valve-regurgitation/symptoms-causes/syc-20353129,,
NHS_Aortic valve replacement_recovery.json,NHS,Aortic valve replacement,recovery.json,https://www.nhs.uk/conditions/aortic-valve-replacement/,,Heart valve replacement
NHS_Aortic valve replacement_overview.json,NHS,Aortic valve replacement,overview.json,https://www.nhs.uk/conditions/aortic-valve-replacement/,,Heart valve replacement
MAYO_Aortic valve stenosis_overview.json,MAYO,Aortic valve stenosis,overview.json,https://www.mayoclinic.org/diseases-conditions/aortic-stenosis/symptoms-causes/syc-20353139,,
MAYO_Aortic valve stenosis_treatment.json,MAYO,Aortic valve stenosis,treatment.json,https://www.mayoclinic.org/diseases-conditions/aortic-stenosis/symptoms-causes/syc-20353139,,
NHS_Aphasia_overview.json,NHS,Aphasia,overview.json,https://www.nhs.uk/conditions/aphasia/,,
NHS_Aphasia_treatment.json,NHS,Aphasia,treatment.json,https://www.nhs.uk/conditions/aphasia/,,
MAYO_Aphasia_overview.json,MAYO,Aphasia,overview.json,https://www.mayoclinic.org/diseases-conditions/aphasia/symptoms-causes/syc-20369518,,
MAYO_Aphasia_treatment.json,MAYO,Aphasia,treatment.json,https://www.mayoclinic.org/diseases-conditions/aphasia/symptoms-causes/syc-20369518,,
MAYO_Aplastic anemia_treatment.json,MAYO,Aplastic anemia,treatment.json,https://www.mayoclinic.org/diseases-conditions/aplastic-anemia/symptoms-causes/syc-20355015,"Anemia, aplastic",
MAYO_Aplastic anemia_overview.json,MAYO,Aplastic anemia,overview.json,https://www.mayoclinic.org/diseases-conditions/aplastic-anemia/symptoms-causes/syc-20355015,"Anemia, aplastic",
NHS_Appendicitis_overview.json,NHS,Appendicitis,overview.json,https://www.nhs.uk/conditions/appendicitis/,,
MAYO_Appendicitis_overview.json,MAYO,Appendicitis,overview.json,https://www.mayoclinic.org/diseases-conditions/appendicitis/symptoms-causes/syc-20369543,,
MAYO_Appendicitis_treatment.json,MAYO,Appendicitis,treatment.json,https://www.mayoclinic.org/diseases-conditions/appendicitis/symptoms-causes/syc-20369543,,
NHS_Appendicitis_treatment.json,NHS,Appendicitis,treatment.json,https://www.nhs.uk/conditions/appendicitis/,,
NHS_Arrhythmia_overview.json,NHS,Arrhythmia,overview.json,https://www.nhs.uk/conditions/arrhythmia/,,Heart rhythm problems
NHS_Arterial thrombosis_overview.json,NHS,Arterial thrombosis,overview.json,https://www.nhs.uk/conditions/arterial-thrombosis/,,
MAYO_Arteriosclerosis  atherosclerosis_treatment.json,MAYO,Arteriosclerosis  atherosclerosis,treatment.json,https://www.mayoclinic.org/diseases-conditions/arteriosclerosis-atherosclerosis/symptoms-causes/syc-20350569,,
MAYO_Arteriosclerosis  atherosclerosis_overview.json,MAYO,Arteriosclerosis  atherosclerosis,overview.json,https://www.mayoclinic.org/diseases-conditions/arteriosclerosis-atherosclerosis/symptoms-causes/syc-20350569,,
MAYO_Arteriovenous fistula_treatment.json,MAYO,Arteriovenous fistula,treatment.json,https://www.mayoclinic.org/diseases-conditions/arteriovenous-fistula/symptoms-causes/syc-20369567,,
MAYO_Arteriovenous fistula_overview.json,MAYO,Arteriovenous fistula,overview.json,https://www.mayoclinic.org/diseases-conditions/arteriovenous-fistula/symptoms-causes/syc-20369567,,
MAYO_Arteriovenous malformation_overview.json,MAYO,Arteriovenous malformation,overview.json,https://www.mayoclinic.org/diseases-conditions/arteriovenous-malformation/symptoms-causes/syc-20350544,,
MAYO_Arteriovenous malformation_treatment.json,MAYO,Arteriovenous malformation,treatment.json,https://www.mayoclinic.org/diseases-conditions/arteriovenous-malformation/symptoms-causes/syc-20350544,,
MAYO_Arthritis_overview.json,MAYO,Arthritis,overview.json,https://www.mayoclinic.org/diseases-conditions/arthritis/symptoms-causes/syc-20350772,,
NHS_Arthritis_overview.json,NHS,Arthritis,overview.json,https://www.nhs.uk/conditions/arthritis/,,
MAYO_Arthritis_treatment.json,MAYO,Arthritis,treatment.json,https://www.mayoclinic.org/diseases-conditions/arthritis/symptoms-causes/syc-20350772,,
NHS_Arthroscopy_overview.json,NHS,Arthroscopy,overview.json,https://www.nhs.uk/conditions/arthroscopy/,,
NHS_Arthroscopy_recovery.json,NHS,Arthroscopy,recovery.json,https://www.nhs.uk/conditions/arthroscopy/,,
MAYO_Asbestosis_overview.json,MAYO,Asbestosis,overview.json,https://www.mayoclinic.org/diseases-conditions/asbestosis/symptoms-causes/syc-20354637,,
MAYO_Asbestosis_treatment.json,MAYO,Asbestosis,treatment.json,https://www.mayoclinic.org/diseases-conditions/asbestosis/symptoms-causes/syc-20354637,,
NHS_Asbestosis_overview.json,NHS,Asbestosis,overview.json,https://www.nhs.uk/conditions/asbestosis/,,
MAYO_Ascariasis_overview.json,MAYO,Ascariasis,overview.json,https://www.mayoclinic.org/diseases-conditions/ascariasis/symptoms-causes/syc-20369593,,
MAYO_Ascariasis_treatment.json,MAYO,Ascariasis,treatment.json,https://www.mayoclinic.org/diseases-conditions/ascariasis/symptoms-causes/syc-20369593,,
NHS_Aspergillosis_overview.json,NHS,Aspergillosis,overview.json,https://www.nhs.uk/conditions/aspergillosis/,,
MAYO_Aspergillosis_overview.json,MAYO,Aspergillosis,overview.json,https://www.mayoclinic.org/diseases-conditions/aspergillosis/symptoms-causes/syc-20369619,,
MAYO_Aspergillosis_treatment.json,MAYO,Aspergillosis,treatment.json,https://www.mayoclinic.org/diseases-conditions/aspergillosis/symptoms-causes/syc-20369619,,
NHS_Aspirin_overview.json,NHS,Aspirin,overview.json,https://www.nhs.uk/conditions/aspirin/,,
NHS_Asthma_overview.json,NHS,Asthma,overview.json,https://www.nhs.uk/conditions/asthma/,,
MAYO_Asthma_overview.json,MAYO,Asthma,overview.json,https://www.mayoclinic.org/diseases-conditions/asthma/symptoms-causes/syc-20369653,,
MAYO_Asthma_treatment.json,MAYO,Asthma,treatment.json,https://www.mayoclinic.org/diseases-conditions/asthma/symptoms-causes/syc-20369653,,
NHS_Asthma_treatment.json,NHS,Asthma,treatment.json,https://www.nhs.uk/conditions/asthma/,,
MAYO_Asthma attack_treatment.json,MAYO,Asthma attack,treatment.json,https://www.mayoclinic.org/diseases-conditions/asthma-attack/symptoms-causes/syc-20354268,,
MAYO_Asthma attack_overview.json,MAYO,Asthma attack,overview.json,https://www.mayoclinic.org/diseases-conditions/asthma-attack/symptoms-causes/syc-20354268,,
MAYO_Astigmatism_treatment.json,MAYO,Astigmatism,treatment.json,https://www.mayoclinic.org/diseases-conditions/astigmatism/symptoms-causes/syc-20353835,,
MAYO_Astigmatism_overview.json,MAYO,Astigmatism,overview.json,https://www.mayoclinic.org/diseases-conditions/astigmatism/symptoms-causes/syc-20353835,,
NHS_Astigmatism_overview.json,NHS,Astigmatism,overview.json,https://www.nhs.uk/conditions/astigmatism/,,
MAYO_Astrocytoma_treatment.json,MAYO,Astrocytoma,treatment.json,https://www.mayoclinic.org/diseases-conditions/astrocytoma/cdc-20350132,,
MAYO_Astrocytoma_overview.json,MAYO,Astrocytoma,overview.json,https://www.mayoclinic.org/diseases-conditions/astrocytoma/cdc-20350132,,
MAYO_Ataxia_overview.json,MAYO,Ataxia,overview.json,https://www.mayoclinic.org/diseases-conditions/ataxia/symptoms-causes/syc-20355652,,
NHS_Ataxia_treatment.json,NHS,Ataxia,treatment.json,https://www.nhs.uk/conditions/ataxia/,,
NHS_Ataxia_overview.json,NHS,Ataxia,overview.json,https://www.nhs.uk/conditions/ataxia/,,
MAYO_Ataxia_treatment.json,MAYO,Ataxia,treatment.json,https://www.mayoclinic.org/diseases-conditions/ataxia/symptoms-causes/syc-20355652,,
MAYO_Atelectasis_treatment.json,MAYO,Atelectasis,treatment.json,https://www.mayoclinic.org/diseases-conditions/atelectasis/symptoms-causes/syc-20369684,,
MAYO_Atelectasis_overview.json,MAYO,Atelectasis,overview.json,https://www.mayoclinic.org/diseases-conditions/atelectasis/symptoms-causes/syc-20369684,,
NHS_Atherosclerosis (arteriosclerosis)_overview.json,NHS,Atherosclerosis (arteriosclerosis),overview.json,https://www.nhs.uk/conditions/atherosclerosis/,,
MAYO_Athlete's foot_treatment.json,MAYO,Athlete's foot,treatment.json,https://www.mayoclinic.org/diseases-conditions/athletes-foot/symptoms-causes/syc-20353841,,
NHS_Athlete's foot_overview.json,NHS,Athlete's foot,overview.json,https://www.nhs.uk/conditions/athletes-foot/,,
MAYO_Athlete's foot_overview.json,MAYO,Athlete's foot,overview.json,https://www.mayoclinic.org/diseases-conditions/athletes-foot/symptoms-causes/syc-20353841,,
MAYO_Atopic dermatitis (eczema)_overview.json,MAYO,Atopic dermatitis (eczema),overview.json,https://www.mayoclinic.org/diseases-conditions/atopic-dermatitis-eczema/symptoms-causes/syc-20353273,,
MAYO_Atopic dermatitis (eczema)_treatment.json,MAYO,Atopic dermatitis (eczema),treatment.json,https://www.mayoclinic.org/diseases-conditions/atopic-dermatitis-eczema/symptoms-causes/syc-20353273,,
NHS_Atopic eczema_overview.json,NHS,Atopic eczema,overview.json,https://www.nhs.uk/conditions/atopic-eczema/,,Eczema (atopic)
NHS_Atopic eczema_treatment.json,NHS,Atopic eczema,treatment.json,https://www.nhs.uk/conditions/atopic-eczema/,,Eczema (atopic)
MAYO_Atrial fibrillation_overview.json,MAYO,Atrial fibrillation,overview.json,https://www.mayoclinic.org/diseases-conditions/atrial-fibrillation/symptoms-causes/syc-20350624,A fib,
NHS_Atrial fibrillation_treatment.json,NHS,Atrial fibrillation,treatment.json,https://www.nhs.uk/conditions/atrial-fibrillation/,,
MAYO_Atrial fibrillation_treatment.json,MAYO,Atrial fibrillation,treatment.json,https://www.mayoclinic.org/diseases-conditions/atrial-fibrillation/symptoms-causes/syc-20350624,A fib,
NHS_Atrial fibrillation_overview.json,NHS,Atrial fibrillation,overview.json,https://www.nhs.uk/conditions/atrial-fibrillation/,,
MAYO_Atrial flutter_overview.json,MAYO,Atrial flutter,overview.json,https://www.mayoclinic.org/diseases-conditions/atrial-flutter/symptoms-causes/syc-20352586,,
MAYO_Atrial septal defect (ASD)_overview.json,MAYO,Atrial septal defect (ASD),overview.json,https://www.mayoclinic.org/diseases-conditions/atrial-septal-defect/symptoms-causes/syc-20369715,ASD,
MAYO_Atrial septal defect (ASD)_treatment.json,MAYO,Atrial septal defect (ASD),treatment.json,https://www.mayoclinic.org/diseases-conditions/atrial-septal-defect/symptoms-causes/syc-20369715,ASD,
MAYO_Atrial tachycardia_overview.json,MAYO,Atrial tachycardia,overview.json,https://www.mayoclinic.org/diseases-conditions/atrial-tachycardia/cdc-20355258,AT,
MAYO_Atrial tachycardia_treatment.json,MAYO,Atrial tachycardia,treatment.json,https://www.mayoclinic.org/diseases-conditions/atrial-tachycardia/cdc-20355258,AT,
MAYO_Atrioventricular canal defect_treatment.json,MAYO,Atrioventricular canal defect,treatment.json,https://www.mayoclinic.org/diseases-conditions/atrioventricular-canal-defect/symptoms-causes/syc-20361492,,
MAYO_Atrioventricular canal defect_overview.json,MAYO,Atrioventricular canal defect,overview.json,https://www.mayoclinic.org/diseases-conditions/atrioventricular-canal-defect/symptoms-causes/syc-20361492,,
MAYO_Atrioventricular nodal reentry tachycardia (AVNRT)_treatment.json,MAYO,Atrioventricular nodal reentry tachycardia (AVNRT),treatment.json,https://www.mayoclinic.org/diseases-conditions/avnrt/cdc-20355254,,
MAYO_Atrioventricular nodal reentry tachycardia (AVNRT)_overview.json,MAYO,Atrioventricular nodal reentry tachycardia (AVNRT),overview.json,https://www.mayoclinic.org/diseases-conditions/avnrt/cdc-20355254,,
NHS_Attention deficit hyperactivity disorder (ADHD)_treatment.json,NHS,Attention deficit hyperactivity disorder (ADHD),treatment.json,https://www.nhs.uk/conditions/attention-deficit-hyperactivity-disorder-adhd/,,
