conceptId,descendantCount,snomedConcept,snomedIdentifier,term
126980002,142.0,Benign neoplasm of peripheral nerve (disorder),409660009,Neoplasm of peripheral nerve (disorder)
277491009,5.0,Benign paroxysmal positional vertigo (disorder),111541001,Peripheral positional vertigo (disorder)
127344002,70.0,Benign paroxysmal positional vertigo (disorder),111541001,Acute disorder of ear (disorder)
433234005,9.0,Benign prostatic hyperplasia (disorder),266569009,Hyperplasia of prostate (disorder)
76257003,6.0,Bicuspid aortic valve (disorder),72352009,Bicuspid cardiac valve (disorder)
253609009,10.0,Bicuspid aortic valve (disorder),72352009,Abnormal number of aortic valve cusps (disorder)
816120008,42.0,Bilateral cataracts (disorder),95722004,Cataract of right eye (disorder)
816119002,42.0,Bilateral cataracts (disorder),95722004,Cataract of left eye (disorder)
1010296007,19.0,Bilateral tubal ligation (procedure),287664005,Ligation of right fallopian tube (procedure)
76486003,21.0,Bilateral tubal ligation (procedure),287664005,Bilateral occlusion of fallopian tubes (procedure)
1010295006,19.0,Bilateral tubal ligation (procedure),287664005,Ligation of left fallopian tube (procedure)
72366004,37.0,Binge eating disorder (disorder),439960005,Eating disorder (disorder)
248122005,1.0,Binge eating disorder (disorder),439960005,Binging (finding)
118292001,9991.0,Biopsy (procedure),86273004,Removal (procedure)
46206005,332.0,Bipolar disorder (disorder),13746004,Mood disorder (disorder)
276470008,13.0,Birthmark (disorder),51089004,Skin mark (disorder)
205564003,64.0,Birthmark (disorder),51089004,Congenital pigmentary skin anomalies (disorder)
13924000,173.0,Bite (morphologic abnormality),3404009,Wound (morphologic abnormality)
416462003,3729.0,Bite - wound (disorder),283682007,Wound (disorder)
7104002,3.0,Blastocystis hominis (organism),28923009,Genus Blastocystis (organism)
21829004,4306.0,Bleeding from nose (finding),249366005,Blood vessel finding (finding)
118237005,557.0,Bleeding from nose (finding),249366005,Nose finding (finding)
301186004,1716.0,Bleeding from nose (finding),249366005,Upper respiratory tract finding (finding)
131148009,1295.0,Bleeding from nose (finding),249366005,Bleeding (finding)
363176004,2127.0,Blepharitis (disorder),41446000,Inflammatory disorder of head (disorder)
363171009,7814.0,Blepharitis (disorder),41446000,Inflammation of specific body systems (disorder)
246845007,152.0,Blepharitis (disorder),41446000,Lid margin finding (finding)
60113004,708.0,Blepharitis (disorder),41446000,Disorder of eyelid (disorder)
63102001,133.0,Blindness AND/OR vision impairment level (disorder),105597003,Visual disturbance (disorder)
37782003,555.0,Blister (morphologic abnormality),339008,Damage (morphologic abnormality)
17672001,21.0,Blister (morphologic abnormality),339008,Accumulation of fluid (morphologic abnormality)
362965005,55161.0,Blister of skin AND/OR mucosa (disorder),417237009,Disorder of body system (disorder)
417163006,12405.0,Blister of skin AND/OR mucosa (disorder),417237009,Traumatic AND/OR non-traumatic injury (disorder)
247440002,5139.0,Blister of skin AND/OR mucosa (disorder),417237009,Skin or mucosa lesion (finding)
61746007,23.0,Blood pressure taking (procedure),46973005,Taking patient vital signs (procedure)
15220000,4302.0,Blood test (procedure),396550006,Laboratory test (procedure)
18193002,10.0,Body dysmorphic disorder (disorder),83482000,Hypochondriasis (disorder)
301340007,17.0,Body odor (finding),81917002,Body odor finding (finding)
76069003,5789.0,Bone cyst (disorder),203465002,Disorder of bone (disorder)
300861003,1069.0,Bone cyst (disorder),203465002,Mass of musculoskeletal structure (finding)
441457006,688.0,Bone cyst (disorder),203465002,Cyst (disorder)
367643001,85.0,Bone cyst (morphologic abnormality),66954000,Cyst (morphologic abnormality)
609410002,900.0,Bone necrosis (disorder),240196003,Necrosis of anatomical site (disorder)
284003005,2260.0,Bone necrosis (disorder),240196003,Bone injury (disorder)
191765005,5.0,Borderline personality disorder (disorder),20010003,Emotionally unstable personality disorder (disorder)
4306003,7.0,Borderline personality disorder (disorder),20010003,Cluster B personality disorder (disorder)
252989001,9.0,Bowen's disease (morphologic abnormality),84999002,Squamous carcinoma in situ - category (morphologic abnormality)
118945008,737.0,Brachycephaly (disorder),13649004,Disorder of skull (disorder)
271084006,186.0,Brachycephaly (disorder),13649004,Deformity of bone (disorder)
301113001,35.0,Bradycardia (finding),48867003,Finding of heart rate (finding)
290073004,468.0,Breast lump (finding),89164003,Lesion of breast (finding)
440299000,1012.0,Breast lump (finding),89164003,Mass of thoracic structure (finding)
248012001,3.0,Breath holding with temper (finding),90091006,Temper problem (finding)
366236007,10.0,Breath smells unpleasant (finding),79879001,Finding of smell of breath (finding)
41427001,301.0,Bronchiectasis (disorder),12295008,Disorder of bronchus (disorder)
205237003,430.0,Bronchiolitis (disorder),4120002,Pneumonitis (disorder)
68917000,72.0,Bronchiolitis (disorder),4120002,Bronchiolar disease (disorder)
41427001,301.0,Bronchitis (disorder),32398004,Disorder of bronchus (disorder)
363169009,6848.0,Bronchitis (disorder),32398004,Inflammation of specific body organs (disorder)
128997002,535.0,Bronchitis (disorder),32398004,Inflammatory disorder of lower respiratory tract (disorder)
408638001,289.0,Brucellosis (disorder),75702008,Disease caused by Gram-negative bacillus (disorder)
11164009,970.0,Brugada syndrome (disorder),418818005,Autosomal dominant hereditary disorder (disorder)
698270004,13.0,Brugada syndrome (disorder),418818005,Cardiac arrhythmia associated with genetic disorder (disorder)
363005004,150.0,Brugada syndrome (disorder),418818005,Cardiovascular system hereditary disorder (disorder)
698271000,17.0,Brugada syndrome (disorder),418818005,Cardiac channelopathy (disorder)
56405002,21.0,Bruxism (disorder),191983006,Dentofacial functional anomaly (disorder)
234947003,773.0,Bruxism (disorder),191983006,Tooth disorder (disorder)
72366004,37.0,Bulimia nervosa (disorder),78004001,Eating disorder (disorder)
86142006,21.0,Bullous pemphigoid (disorder),77090002,Pemphigoid (disorder)
417746004,7653.0,Burn (disorder),125666000,Traumatic injury (disorder)
225355000,194.0,Burn care (regime/therapy),133901003,Care of patient states (regime/therapy)
37782003,555.0,Burn injury (morphologic abnormality),48333001,Damage (morphologic abnormality)
118938008,2545.0,Burning mouth syndrome (disorder),399165002,Disorder of mouth (disorder)
10597006,124.0,Bursitis (disorder),84017003,Disorder of bursa (disorder)
363169009,6848.0,Bursitis (disorder),84017003,Inflammation of specific body organs (disorder)
363179006,1392.0,Bursitis (disorder),84017003,Inflammatory disorder of musculoskeletal system (disorder)
416209007,79.0,Bursitis of knee (disorder),111243002,Synovitis (disorder)
712482006,47.0,Bursitis of knee (disorder),111243002,Bursitis of lower limb (disorder)
128136007,698.0,Bursitis of knee (disorder),111243002,Disorder of knee (disorder)
707209001,344.0,Callosity (disorder),201040000,Keratoderma (disorder)
373591006,250.0,Callosity (disorder),201040000,Disorders of skin caused by physical agents (disorder)
26053008,380.0,Candidiasis (disorder),78048006,Infection caused by Ascomycetes (disorder)
118938008,2545.0,Candidiasis of mouth (disorder),79740000,Disorder of mouth (disorder)
312146001,517.0,Candidiasis of mouth (disorder),79740000,Fungal infection by site (disorder)
363166002,1088.0,Candidiasis of mouth (disorder),79740000,Infective disorder of head (disorder)
128398001,645.0,Candidiasis of mouth (disorder),79740000,Infectious disease of digestive tract (disorder)
78048006,112.0,Candidiasis of mouth (disorder),79740000,Candidiasis (disorder)
11263005,205.0,Capillary leak syndrome (disorder),87730004,Vascular disease of the skin (disorder)
58729003,79.0,Capillary leak syndrome (disorder),87730004,Disorder of capillaries (disorder)
419761005,2.0,Carbuncle (morphologic abnormality),41570003,Carbuncle/furuncle (morphologic abnormality)
131139004,3.0,Carcinoid syndrome (disorder),35868009,Increased serotonin level (finding)
253000007,33.0,Carcinoid syndrome (disorder),35868009,Neuroendocrine carcinoma (disorder)
443492008,30.0,Carcinoid syndrome (disorder),35868009,Carcinoid tumor (disorder)
93974005,10.0,Carcinoma of prostate (disorder),254900004,Primary malignant neoplasm of prostate (disorder)
286899003,11.0,Carcinoma of prostate (disorder),254900004,Carcinoma of genital organ (disorder)
698247007,298.0,Cardiac arrest (disorder),410429000,Cardiac arrhythmia (disorder)
56265001,2832.0,Cardiac arrhythmia (disorder),698247007,Heart disease (disorder)
128487001,341.0,Cardiogenic shock (disorder),89138009,Acute disease of cardiovascular system (disorder)
27942005,73.0,Cardiogenic shock (disorder),89138009,Shock (disorder)
105980002,3.0,Cardiogenic shock (disorder),89138009,Disease affecting entire cardiovascular system (disorder)
128599005,2102.0,Cardiomegaly (disorder),8186001,Structural disorder of heart (disorder)
57809008,473.0,Cardiomyopathy (disorder),85898001,Myocardial disease (disorder)
233154000,52.0,Cardioversion (procedure),250980009,Procedure for arrhythmia (procedure)
392031002,146.0,Carotid endarterectomy (procedure),66951008,Endarterectomy (procedure)
90269007,187.0,Carotid endarterectomy (procedure),66951008,Operative procedure on artery of head and neck (procedure)
175362007,125.0,Carotid endarterectomy (procedure),66951008,Carotid and/or cerebral and/or subclavian artery operations (procedure)
246611002,9.0,Carpal tunnel syndrome (disorder),57406009,Median nerve entrapment (disorder)
128130001,663.0,Carpal tunnel syndrome (disorder),57406009,Disorder of wrist region (disorder)
20991001,14.0,Castleman's disease (disorder),207036003,Atypical lymphoproliferative disorder (disorder)
234088000,7.0,Castleman's disease (disorder),207036003,Hyperplastic lymph node (disorder)
30746006,216.0,Castleman's disease (disorder),207036003,Lymphadenopathy (disorder)
127071007,67.0,Castleman's disease (disorder),207036003,Immunoproliferative disorder (disorder)
247052002,214.0,Cataract (disorder),193570009,Cataract finding (finding)
62585004,805.0,Cataract (disorder),193570009,Degenerative disorder of eye (disorder)
10810001,328.0,Cataract (disorder),193570009,Disorder of lens (disorder)
128305008,2.0,Cataract (morphologic abnormality),128306009,Abnormally opaque structure (morphologic abnormality)
386612009,126.0,Cataract surgery (procedure),110473004,Operation on lens (procedure)
409774005,189.0,Catarrh (morphologic abnormality),782515007,Inflammatory morphology (morphologic abnormality)
63129006,2.0,Catarrh (morphologic abnormality),782515007,Mucus discharge (morphologic abnormality)
276272002,928.0,Catheter ablation of tissue of heart (procedure),18286008,Catheter procedure (procedure)
27711007,30.0,Catheter ablation of tissue of heart (procedure),18286008,Destructive procedure on heart (procedure)
92017000,60.0,Cavernous hemangioma (disorder),416824008,Benign neoplasm of blood vessel (disorder)
400210000,90.0,Cavernous hemangioma (disorder),416824008,Hemangioma (disorder)
85919009,2124.0,Celiac disease (disorder),396331005,Disorder of intestine (disorder)
32230006,75.0,Celiac disease (disorder),396331005,Malabsorption syndrome (disorder)
128139000,8382.0,Cellulitis (disorder),128045006,Inflammatory disorder (disorder)
708039003,77.0,Cellulitis (morphologic abnormality),385627004,Inflammatory lesion (morphologic abnormality)
703221003,25.0,Cerebral arteriovenous malformation (disorder),234142008,Congenital intracranial vascular malformation (disorder)
234141001,31.0,Cerebral arteriovenous malformation (disorder),234142008,Congenital arteriovenous malformation (disorder)
29426003,364.0,Cerebral palsy (disorder),128188000,Paralytic syndrome (disorder)
81308009,3219.0,Cerebral palsy (disorder),128188000,Disorder of brain (disorder)
62914000,542.0,Cerebrovascular accident (disorder),230690007,Cerebrovascular disease (disorder)
127294003,366.0,Cerebrovascular accident (disorder),230690007,Traumatic AND/OR non-traumatic brain injury (disorder)
63339007,223.0,Cervical dystocia (finding),237324001,Disorder of uterine cervix (disorder)
199746004,28.0,Cervical dystocia (finding),237324001,Obstructed labor (disorder)
202814008,16.0,Cervical spondylosis (disorder),387800004,Cervical spine ankylosis (disorder)
8847002,65.0,Cervical spondylosis (disorder),387800004,Spondylosis (disorder)
66201006,30.0,Cesarean section (procedure),11466000,Extraction of fetus (procedure)
42253005,38.0,Cesarean section (procedure),11466000,Incision of uterus (procedure)
236991000,37.0,Cesarean section (procedure),11466000,Operation to facilitate delivery (procedure)
27601005,631.0,Cestode infection (disorder),86133004,Infection caused by Class Cestoda and/or Class Trematoda and/or Phylum Nemata (disorder)
45912004,6.0,Charles Bonnet syndrome (disorder),193756007,Organic hallucinosis (disorder)
125666000,850.0,Chemical burn (disorder),426284001,Burn (disorder)
242056005,335.0,Chemical burn (disorder),426284001,Accidental injury (disorder)
416608005,317.0,Chemotherapy (procedure),367336001,Drug therapy (procedure)
301366005,360.0,Chest pain (finding),29857009,Pain of truncal structure (finding)
298705000,7913.0,Chest pain (finding),29857009,Finding of region of thorax (finding)
413807008,12.0,Chiari malformation (disorder),253184003,Cerebellar hernia (disorder)
253171007,79.0,Chiari malformation (disorder),253184003,Dysgenesis of the cerebellum (disorder)
